date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-07-01,15.2,12.3,18.2,,,,24.1,49.7,1011.1,438
2013-07-02,15,11.6,18.8,,,,17.6,37.4,1011.7,516
2013-07-03,17,14.4,22,,,,21.2,39.6,1007.2,84
2013-07-04,16.8,14.5,19.4,,,,14,31,1015.8,54
2013-07-05,16.8,12.7,22.9,,,,24.1,37.4,1024.1,600
2013-07-06,17,11.9,23.9,,,,10.4,31,1029.1,954
2013-07-07,19.5,14.8,24.9,,,,7.9,27.7,1029.8,906
2013-07-08,19.1,14.8,26,,,,12.2,24.1,1028.5,888
2013-07-09,20.1,14.8,25.9,,,,13,38.9,1022.3,894
2013-07-10,17.1,13.3,21.4,,,,27,56.2,1016.2,720
2013-07-11,17.7,12.6,22.4,,,,23.4,38.2,1017,870
2013-07-12,16.6,12.2,23.4,,,,19.8,34.9,1018.5,828
2013-07-13,16,12.3,20.8,,,,25.2,43.9,1018.6,504
2013-07-14,15.7,13.1,18.2,,,,33.8,50.8,1018,300
2013-07-15,16.1,12.9,19.5,,,,27.7,41.4,1018.9,624
2013-07-16,17.5,13.9,22,,,,23,34.6,1020.2,588
2013-07-17,19.4,13.9,26.4,,,,15.8,29.2,1021.4,708
2013-07-18,20.1,15.3,29.3,,,,17.3,45.4,1021.8,906
2013-07-19,18.7,15.5,23.5,,,,30.6,55.1,1018.4,510
2013-07-20,21.2,15.3,26.7,,,,9.4,22.3,1020.5,948
2013-07-21,21.8,17.5,29.1,,,,9.4,22.3,1019.7,948
2013-07-22,22.6,18.2,27.6,,,,7.2,16.9,1016.1,936
2013-07-23,20.5,18.4,22.3,,,,24.5,48.2,1014,918
2013-07-24,19.9,16.1,21.9,,,,23,40.7,1013.2,600
2013-07-25,20.2,17.6,22.9,,,,14,29.9,1012.9,582
2013-07-26,21.5,18.4,23.8,,,,16.6,34.2,1011.7,396
2013-07-27,22.2,17.3,28.5,,,,16.2,87.5,1008,552
2013-07-28,21.7,18,25.5,,,,27.4,51.1,1006.5,456
2013-07-29,20.8,17.2,25.7,,,,11.9,36.4,1011.5,498
2013-07-30,18.8,14.5,21.9,,,,29.5,54.7,1010.4,522
2013-07-31,17.8,14.3,21.3,,,,27,53.6,1010.6,582
2013-08-01,19.9,15.3,26.5,,,,18.4,31.7,1013.3,240
2013-08-02,23.1,20.3,25.7,,,,27,49.7,1010.6,900
2013-08-03,22.1,16.9,26.2,,,,25.9,62.6,1012.6,444
2013-08-04,20,15.8,28.3,,,,13.3,24.5,1019,678
2013-08-05,21.6,18.2,25.5,,,,28.4,55.4,1015.6,732
2013-08-06,20.4,16.5,24,,,,33.1,53.6,1010.6,600
2013-08-07,18.9,15.8,23.2,,,,20.2,44.6,1012,504
2013-08-08,17.7,14.7,20.3,,,,30.6,52.6,1010.4,54
2013-08-09,18.6,15,22.5,,,,18.4,42.1,1016.3,774
2013-08-10,18,15.1,21,,,,25.6,51.1,1013.3,210
2013-08-11,15.4,12.8,18.3,,,,29.5,61.9,1011.4,168
2013-08-12,15.3,11.2,17.8,,,,32,60.8,1008.9,252
2013-08-13,15.1,11.1,18.5,,,,35.6,82.8,1009.3,594
2013-08-14,16.1,13.6,19,,,,36.7,56.9,1015.5,654
2013-08-15,16.9,12.4,20.7,,,,20.9,44.6,1017.9,516
2013-08-16,19.4,15.6,25.1,,,,27.4,56.9,1013.8,288
2013-08-17,18.5,14.8,22.7,,,,18.7,33.1,1010.9,288
2013-08-18,18.1,14.9,20.3,,,,30.2,59,1007,66
2013-08-19,17.1,14,20.6,,,,14.4,39.2,1013.5,318
2013-08-20,16.7,14.3,21.2,,,,19.1,40,1022.9,288
2013-08-21,17.8,13.7,25.5,,,,13.3,24.8,1022.8,600
2013-08-22,18.9,16,23.3,,,,15.5,30.2,1019.4,432
2013-08-23,18.7,16.6,20.7,,,,34.9,64.8,1019.1,792
2013-08-24,17.6,15.8,19.6,,,,47.9,63,1015.7,798
2013-08-25,18.2,16.8,20.1,,,,45,59.4,1015.2,810
2013-08-26,17.8,16.2,19.6,,,,39.2,50.4,1018.7,816
2013-08-27,18.1,15.9,20.8,,,,23.4,35.3,1016.9,774
2013-08-28,19.5,15.2,25.8,,,,10.4,33.1,1017.3,684
2013-08-29,17.3,13.9,22.1,,,,16.9,37.8,1017.9,486
2013-08-30,17.3,14.1,21,,,,20.2,41,1015,54
2013-08-31,16.8,13.2,19.7,,,,31,58,1014,240
2013-09-01,14.5,11.9,17.1,,,,37.1,74.2,1016.4,222
2013-09-02,15.3,12.1,17.7,,,,42.5,65.5,1011.4,0
2013-09-03,16.6,14.3,18.4,,,,23.8,45.4,1020.5,6
2013-09-04,16,13.9,20,,,,14.4,30.2,1022.3,102
2013-09-05,17.6,15.6,19.7,,,,31,45,1016.2,702
2013-09-06,19.2,16.2,23.1,,,,33.5,52.2,1010.4,762
2013-09-07,18.6,16.6,20.8,,,,29.5,47.5,1014.9,414
2013-09-08,17.2,14.4,21.3,,,,34.9,54.7,1014.8,84
2013-09-09,12.5,9.9,15.1,,,,27.7,52.6,1011.8,0
2013-09-10,13,10.2,14.7,,,,20.9,51.8,1007.7,258
2013-09-11,13.8,11.7,16.1,,,,17.6,36,1008.1,150
2013-09-12,15.8,13.1,23,,,,7.9,24.5,1012.1,270
2013-09-13,16.1,13.2,21.7,,,,9.7,17.3,1014.6,408
2013-09-14,15.8,13.3,19.9,,,,23.8,48.2,1008.7,330
2013-09-15,,,,,,,,,,
2013-09-16,,,,,,,,,,
2013-09-17,,,,,,,,,,
2013-09-18,,,,,,,,,,
2013-09-19,,,,,,,,,,
2013-09-20,,,,,,,,,,
2013-09-21,,,,,,,,,,
2013-09-22,,,,,,,,,,
2013-09-23,,,,,,,,,,
2013-09-24,14.1,12.5,15.9,,,,,41.4,,126
2013-09-25,12,8.7,13.3,,,,24.1,59.8,1011.1,18
2013-09-26,11.4,8.3,14,,,,28.4,73.1,1013.1,540
2013-09-27,12,10.4,14.7,,,,22.7,42.1,1015.5,240
2013-09-28,12,10.4,13.5,,,,19.8,38.2,1015.3,516
2013-09-29,12.4,10.6,13.6,,,,39.2,59,1017.1,546
2013-09-30,11.9,10.4,12.9,,,,41.4,62.6,1016.1,546
2013-10-01,11.8,10.7,12.6,,,,33.8,51.8,1018.1,516
2013-10-02,11.1,8.7,12.4,,,,36.4,61.2,1023.4,624
2013-10-03,9.5,6.6,12.5,,,,43.9,64.1,1023.1,606
2013-10-04,9.9,6.5,12.5,,,,38.5,61.9,1015.8,198
2013-10-05,13.4,10.8,16.3,,,,23,40,1014,84
2013-10-06,12.9,10.9,15.3,,,,15.1,26.3,1021,144
2013-10-07,13.3,10.4,16.7,,,,19.1,29.2,1023.2,606
2013-10-08,13.1,10.5,15.6,,,,19.8,35.3,1020.4,138
2013-10-09,13.2,10,15,,,,29.9,52.9,1009,12
2013-10-10,10.2,8.5,12.4,,,,24.5,47.2,1004.7,306
2013-10-11,13,12,14.2,,,,51.5,80.3,1017.7,222
2013-10-12,12.8,11.6,13.4,,,,62.6,87.1,1018.3,0
2013-10-13,10.6,8.3,12.4,,,,22.3,60.1,1016,282
2013-10-14,10.2,7.8,12.9,,,,23,38.2,1014.9,480
2013-10-15,10.7,9.5,12.2,,,,23.4,44.6,1004.8,0
2013-10-16,11.3,9.4,13.2,,,,22.3,42.8,1008.2,18
2013-10-17,11.3,9.6,12.9,,,,39.6,72.4,1000.6,12
2013-10-18,9.4,7.9,11.4,,,,24.8,61.2,1014.5,456
2013-10-19,8.6,6.1,10.7,,,,31.7,50,1011.4,12
2013-10-20,13.7,10.1,15.2,,,,24.8,50.4,1006.8,12
2013-10-21,13.4,12,14.8,,,,28.8,49.7,1007.7,60
2013-10-22,15.5,12.6,18.5,,,,33.1,48.2,1004.7,492
2013-10-23,15.8,13.1,18.1,,,,36,69.5,999.4,30
2013-10-24,11.8,9.2,13.6,,,,33.5,62.6,1010.8,300
2013-10-25,11.3,8.2,14.9,,,,27.4,47.2,1011.5,60
2013-10-26,15.1,13.6,16.9,,,,34.6,56.5,1004.5,228
2013-10-27,14,12.1,16.5,,,,46.8,94.3,995.6,216
2013-10-28,12.7,9.5,17.6,,,,64.1,168.8,987.5,30
2013-10-29,10.3,8.5,11.5,,,,48.2,82.4,1000.8,144
2013-10-30,9.2,6.3,11.8,,,,38.5,63.7,1013.1,186
2013-10-31,9.5,7.6,12.1,,,,45.7,63.7,1015.5,162
2013-11-01,10.2,8.9,11,,,,34.9,54.4,1008.1,0
2013-11-02,9.1,7.7,10.8,,,,16.6,37.8,998.8,18
2013-11-03,9.7,7.3,11.4,,,,47.9,85,991.3,150
2013-11-04,7,6.1,7.9,,,,34.2,67,983.5,0
2013-11-05,8.1,6,9.6,,,,34.2,56.2,988.2,360
2013-11-06,7.2,5,9.8,,,,27.4,63.4,991.4,294
2013-11-07,8.5,6.6,10.9,,,,25.2,47.2,999,126
2013-11-08,8.3,6.9,9.9,,,,25.9,39.2,1004.5,354
2013-11-09,8.2,5.7,10.1,,,,48.2,102.2,997,126
2013-11-10,6.5,4.2,8.9,,,,29.5,51.8,1000.9,306
2013-11-11,7.3,5.1,9.6,,,,25.2,58.7,1022.6,396
2013-11-12,7,5.2,8.9,,,,37.8,60.5,1019.5,0
2013-11-13,8.1,6.1,10.4,,,,29.5,44.6,1023.1,420
2013-11-14,6.4,5.1,7.7,,,,,46.4,,66
2013-11-15,6.4,,,,,,20.5,,1024.3,
2013-11-16,8.1,6.6,9.6,,,,33.5,49,1023.2,0
2013-11-17,9,6.9,11,,,,19.1,38.2,1021.5,354
2013-11-18,6.3,5.2,7.5,,,,20.9,39.2,1008.2,0
2013-11-19,6.1,4.8,7.8,,,,31.3,49.3,1002.8,0
2013-11-20,5.1,4.5,6.7,,,,17.6,38.9,1002.3,60
2013-11-21,5,4.2,6.3,,,,20.5,42.1,1003.3,288
2013-11-22,5.4,4.4,6.4,,,,29.2,49.7,1011.3,0
2013-11-23,5.6,4.3,8.8,,,,18.4,33.1,1016.6,294
2013-11-24,5.3,3,7.1,,,,36.7,65.2,1018.1,396
2013-11-25,4.4,2.7,6.1,,,,27.7,51.1,1025.5,444
2013-11-26,4.3,2.5,6.3,,,,19.8,41,1029.6,324
2013-11-27,6.6,3.5,9,,,,37.1,53.6,1023.4,0
2013-11-28,8,6,9,,,,45.4,67.3,1021.3,318
2013-11-29,6.1,4.9,6.9,,,,,65.2,,0
2013-11-30,5.9,4.9,7,,,,33.8,59.4,1011.9,6
2013-12-01,7.7,5.9,9.4,,,,42.8,77.8,1019.4,120
2013-12-02,4,1.2,6.3,,,,15.8,33.1,1030.6,306
2013-12-03,2.1,-0.3,4.4,,,,28.8,39.6,1023.9,0
2013-12-04,5.6,4.2,7.2,,,,36.7,57.2,1015,0
2013-12-05,4.7,0.3,6.6,,,,63.4,145.8,999.9,0
2013-12-06,2.7,0.6,4.3,,,,73.8,137.2,997.6,18
2013-12-07,1.5,0.5,2.3,,,,35.6,82.4,1015.2,144
2013-12-08,5.3,0.3,8.7,,,,42.8,83.9,1012,0
2013-12-09,8.2,,,,,,30.2,,1016.9,
2013-12-10,6.8,5,8.4,,,,,46.1,,0
2013-12-11,4.3,1.8,5.5,,,,24.5,41,1029.5,0
2013-12-12,2.2,1.3,3.4,,,,27,45,1023.9,24
2013-12-13,3.2,1.7,4.9,,,,24.8,44.6,1018.8,0
2013-12-14,3.5,0.2,6.3,,,,31.7,49.3,1018.5,0
2013-12-15,6.8,4.8,8.5,,,,43.6,69.5,1018.2,6
2013-12-16,8.4,6.8,10.7,,,,42.1,64.8,1016.4,0
2013-12-17,5.6,2.2,9.4,,,,19.1,42.5,1019.5,6
2013-12-18,5.6,2.3,7.6,,,,25.2,39.2,1014.2,30
2013-12-19,6.4,4.3,8.3,,,,36,64.1,1001.8,0
2013-12-20,4.8,2.2,6.4,,,,37.1,64.4,1014.1,0
2013-12-21,6.4,4.6,7.4,,,,50.4,78.8,1013.6,0
2013-12-22,7.3,5,8.4,,,,52.6,87.5,1004.7,48
2013-12-23,5.9,3.1,9.1,,,,44.6,91.8,1003.8,288
2013-12-24,10.6,7,12.3,,,,60.8,100.8,986.5,0
2013-12-25,7.5,4.5,10.2,,,,30.2,74.9,986.4,12
2013-12-26,5,3.9,6.4,,,,12.6,25.6,995.3,0
2013-12-27,5.8,3.6,8.6,,,,44.6,79.9,993.1,30
2013-12-28,7,5.3,8.4,,,,33.1,54.7,995.3,6
2013-12-29,5.3,4.3,6.2,,,,32,54.7,1006.6,24
2013-12-30,4.6,3.2,5.8,,,,42.1,71.6,1016.6,318
2013-12-31,4.5,2.8,5.8,,,,35.3,51.8,1012.7,348
2014-01-01,3.7,2.5,5.5,,,,32.8,49,1005.5,84
2014-01-02,5.7,2.9,7.9,,,,39.6,58.7,997.6,0
2014-01-03,6.6,4.9,9,,,,36,103.3,999.5,18
2014-01-04,6.3,5.2,7.6,,,,38.9,74.2,1000.1,162
2014-01-05,5.3,3.7,7,,,,25.9,45.7,999.7,12
2014-01-06,6.4,2.9,10,,,,43.2,67,1000.2,0
2014-01-07,9.2,7.7,10.7,,,,43.9,80.6,1003.6,30
2014-01-08,8.3,7,9.6,,,,42.1,65.9,1007.7,0
2014-01-09,7.6,5.7,10.5,,,,48.6,99.7,997,0
2014-01-10,6.4,4.6,7.3,,,,49,79.2,1003,174
2014-01-11,5.6,4.1,6.8,,,,40.7,74.9,1005.9,0
2014-01-12,4.8,2.7,6.3,,,,38.2,70.2,1013.8,282
2014-01-13,3.5,0.8,6.4,,,,29.5,62.3,1007.5,0
2014-01-14,3.7,1.7,5.8,,,,20.5,38.2,1006.3,138
2014-01-15,3.2,1.7,3.9,,,,27.4,47.9,1006.7,0
2014-01-16,2.8,2,4,,,,43.2,71.6,1000.5,0
2014-01-17,5.7,2.8,7.2,,,,22,42.1,998.5,24
2014-01-18,5,3.8,6.2,,,,36.4,68.8,1003.2,30
2014-01-19,2.8,0.4,4.1,,,,68,93.2,1005.5,0
2014-01-20,0.5,-0.2,1.1,,,,51.8,70.2,1007.1,0
2014-01-21,0.2,-0.5,1.2,,,,34.2,52.6,1010.9,0
2014-01-22,-1.8,-3.2,-0.2,,,,46.8,75.2,1015.1,0
2014-01-23,-2.9,-4.4,-1.4,,,,50,75.6,1015.8,0
2014-01-24,-3.8,-5.5,-1.7,,,,53.6,81,1018.4,132
2014-01-25,-6.7,-8.6,-5.1,,,,38.5,69.5,1019.3,156
2014-01-26,-8,-9.4,-6.3,,,,46.1,68.8,1006.9,108
2014-01-27,-2,-7.6,1.7,,,,38.5,73.4,992.7,222
2014-01-28,-1,-2.5,0.8,,,,37.8,63.7,1001.6,6
2014-01-29,-4.4,-5.8,-1.1,,,,46.4,66.2,1007.8,6
2014-01-30,-4.1,-5.1,-2.8,,,,37.8,53.6,1011.3,0
2014-01-31,-3.4,-4.3,-1.7,,,,31,56.9,1007.9,0
2014-02-01,2.2,-1.9,4,,,,36.4,59,997.8,0
2014-02-02,3.7,2.3,6.2,,,,30.2,41.4,1008.1,402
2014-02-03,1.4,-0.1,3.1,,,,26.3,62.3,1013.7,378
2014-02-04,2,0.4,4.3,,,,23.4,40.3,1006.8,240
2014-02-05,1.8,0.7,3.4,,,,26.6,49.3,998.4,216
2014-02-06,5.7,2.7,7.7,,,,36,55.4,996.9,24
2014-02-07,6,4.1,9.4,,,,45.4,79.9,986.3,48
2014-02-08,5.2,3.2,6.9,,,,41.8,61.2,988.9,66
2014-02-09,5.2,3.3,7.4,,,,45.7,79.6,986,240
2014-02-10,4.5,2.2,6.9,,,,27,51.5,994.9,396
2014-02-11,3.6,1.7,5.8,,,,27.4,58.7,994.4,144
2014-02-12,4.7,3,6.6,,,,36.7,67.3,998.7,330
2014-02-13,5.4,2.9,7.6,,,,36.7,71.3,990.3,246
2014-02-14,3.9,2.4,5.8,,,,31.3,65.5,999,312
2014-02-15,8.2,3.8,11.9,,,,54.4,90,989.4,132
2014-02-16,5.2,3.2,8,,,,54.7,91.4,996.7,78
2014-02-17,4.5,2.2,7.3,,,,27.4,46.1,1008.9,552
2014-02-18,5.2,2.1,8,,,,27.4,45,1010.1,42
2014-02-19,5.3,3.8,6.9,,,,22.7,34.2,1005.7,0
2014-02-20,6.9,4.6,9.6,,,,31,50.8,1004.5,156
2014-02-21,6.5,4.1,8.5,,,,29.9,55.4,999.4,84
2014-02-22,4.8,3.3,6.1,,,,36.7,58.3,1006.5,114
2014-02-23,6.1,3.4,9,,,,38.2,56.2,1014.9,546
2014-02-24,6.6,3.1,10.2,,,,36.7,55.1,1012.8,498
2014-02-25,7.5,3.6,12.2,,,,27.7,46.8,1008,492
2014-02-26,8.2,6.1,10,,,,16.2,28.1,1012.3,252
2014-02-27,6.1,1.8,9.4,,,,22.7,38.2,1011.7,486
2014-02-28,4.4,2.9,6,,,,15.8,33.5,1002.6,60
2014-03-01,2.8,1.1,4.5,,,,16.9,57.6,1001.7,144
2014-03-02,4.9,3.4,6.7,,,,23.4,41.4,999.1,264
2014-03-03,4.5,3.1,6.6,,,,34.2,55.8,993.4,486
2014-03-04,4.1,3,6.1,,,,15.8,27.4,1001.3,18
2014-03-05,3.6,2.3,5.2,,,,12.2,27.4,1015.2,0
2014-03-06,5.7,1.5,10.3,,,,24.5,37.4,1025,330
2014-03-07,7.7,4.8,11.9,,,,34.2,54.7,1021.1,54
2014-03-08,6.1,2.4,10.1,,,,22.3,46.4,1029,600
2014-03-09,11.3,5.7,17.9,,,,31.3,46.4,1025,630
2014-03-10,10.6,5.2,15.9,,,,25.9,46.4,1023.5,630
2014-03-11,5.3,3.8,7.3,,,,16.2,32.8,1032.9,654
2014-03-12,6.5,3.7,9.5,,,,8.6,18.7,1032.7,672
2014-03-13,7.9,3.4,13.4,,,,15.5,37.1,1025.5,654
2014-03-14,6.3,3.8,9.8,,,,30.6,90.4,1018.4,510
2014-03-15,6.8,5.5,8.1,,,,56.5,96.5,1004.8,330
2014-03-16,7.9,6.7,9.9,,,,54.7,79.9,1002.9,12
2014-03-17,7.7,6.7,8.9,,,,43.6,67,1007.9,6
2014-03-18,7.6,6.2,9.3,,,,36.7,56.5,1006,132
2014-03-19,7.5,5.5,9.8,,,,42.5,77,1008.3,54
2014-03-20,12.1,6.8,17.8,,,,42.5,72,1007.3,624
2014-03-21,7.2,3.8,12.7,,,,33.1,72.4,1001.3,0
2014-03-22,5.5,3.1,10.1,,,,28.8,60.5,999.4,306
2014-03-23,5.5,3.2,8.5,,,,24.8,43.9,1001,450
2014-03-24,5.4,3.9,8.5,,,,9.7,19.8,1008.6,678
2014-03-25,5.7,3.7,8.1,,,,16.6,58,1009.6,654
2014-03-26,4.7,2.3,6.8,,,,35.6,58.3,1013.2,258
2014-03-27,3.6,2.3,4.9,,,,31.3,54.4,1019.6,222
2014-03-28,4.7,3.3,6.1,,,,27.7,48.6,1022,42
2014-03-29,4.9,3.9,6,,,,24.5,34.6,1021.9,6
2014-03-30,7.1,5,9.8,,,,15.8,30.6,1016.5,618
2014-03-31,6.1,3.8,8.4,,,,10.8,22.3,1013.3,0
2014-04-01,4.9,3.9,6.4,,,,32.8,49.3,1012.2,0
2014-04-02,6.2,4.9,10.4,,,,29.9,46.8,1006.7,330
2014-04-03,5.3,3.5,6.7,,,,31.7,61.9,1005.7,426
2014-04-04,5.1,4.2,5.8,,,,54.4,74.5,1010.3,84
2014-04-05,7.5,4.6,10.2,,,,20.2,50.8,1012.5,0
2014-04-06,10.4,7.1,13.6,,,,27.7,50.8,1012.2,0
2014-04-07,13.7,11.7,16.2,,,,27.4,47.9,1009.7,90
2014-04-08,10.1,6.6,15.9,,,,37.1,81,1004.4,102
2014-04-09,7.9,6.4,9.6,,,,42.1,62.3,1013,258
2014-04-10,6.6,5.3,9.1,,,,16.9,33.8,1017.5,264
2014-04-11,8.9,6.2,12.6,,,,14.8,28.4,1015.9,336
2014-04-12,7.5,3.3,10.8,,,,22,46.4,1013.5,306
2014-04-13,8.4,6.8,10,,,,39.6,62.6,1009.2,432
2014-04-14,7.3,5.2,9.1,,,,48.2,86.4,1004.3,348
2014-04-15,7,4.2,9.4,,,,32,49.3,1019,804
2014-04-16,7.8,5.4,10.7,,,,12.6,31.3,1027.4,786
2014-04-17,9.5,5.9,14.5,,,,38.5,78.8,1013.8,402
2014-04-18,6.9,5.1,9,,,,27.7,55.8,1008,24
2014-04-19,8.4,5.2,11.7,,,,26.6,40.3,1019,678
2014-04-20,9.7,8.4,11.8,,,,35.3,69.8,1013.2,774
2014-04-21,9.7,8.2,11.8,,,,35.6,49,1008,420
2014-04-22,9.6,8,12.2,,,,31,52.2,1010.5,414
2014-04-23,8.1,6.7,9.8,,,,32,58.7,1018.7,0
2014-04-24,7.3,6.4,8.4,,,,32.4,53.6,1020.4,0
2014-04-25,8.9,6.9,11.6,,,,26.6,48.6,1015.4,816
2014-04-26,9.5,7.1,12.3,,,,30.6,47.2,1010.6,822
2014-04-27,10,7.8,12.9,,,,35.6,55.4,1007.8,816
2014-04-28,10.7,8.1,14.5,,,,24.1,39.2,1010.7,852
2014-04-29,13.6,9.7,16.8,,,,7.9,23.4,1010.2,858
2014-04-30,13.3,8.6,17.9,,,,13,35.6,1007.8,828
2014-05-01,8.5,6.9,9.5,,,,28.4,44.3,1010.2,678
2014-05-02,8,7.2,8.8,,,,23,45.4,1018.4,492
2014-05-03,8.7,7,12.4,,,,21.6,52.9,1021.1,756
2014-05-04,8.1,6.7,9.9,,,,26.3,47.5,1018.9,36
2014-05-05,8.6,6.9,10.5,,,,13.3,33.1,1016,0
2014-05-06,12.1,9.2,17,,,,28.8,54,1006.6,108
2014-05-07,11.5,9.9,14.1,,,,24.8,42.5,1002.9,354
2014-05-08,10.7,9.5,13.3,,,,31,51.8,1004.1,120
2014-05-09,10.6,7.9,13,,,,24.8,62.6,1002,90
2014-05-10,11,8.1,13.6,,,,31.3,72,1002.1,54
2014-05-11,10.6,8.9,11.9,,,,38.5,67,993.7,120
2014-05-12,10.5,8.8,12.6,,,,36.4,58.3,999.4,198
2014-05-13,9.4,8,11.1,,,,32.4,56.9,1008.6,384
2014-05-14,9.3,7.2,11.3,,,,32.8,54.7,1019.4,228
2014-05-15,11.4,8.9,15.6,,,,15.1,33.8,1030,558
2014-05-16,10.7,8.2,12.6,,,,16.6,31,1028.3,672
2014-05-17,12,8.9,17.5,,,,11.2,22,1020.7,594
2014-05-18,13.1,10.7,15.7,,,,20.5,34.9,1012.9,402
2014-05-19,12.1,11,14.4,,,,15.5,28.8,1008.9,324
2014-05-20,14.2,12,17.3,,,,24.8,38.5,1011.6,918
2014-05-21,19.8,13.3,26.4,,,,22.7,37.1,1010.1,606
2014-05-22,19.2,15.7,23.8,,,,22.3,51.1,1005.9,780
2014-05-23,15.4,12.7,20,,,,23.4,87.5,1006.4,348
2014-05-24,14.3,11.7,16.7,,,,12.2,24.1,1012.6,720
2014-05-25,16.8,14.3,20.5,,,,12.2,31.7,1017.2,516
2014-05-26,16.3,15,17.7,,,,20.5,42.1,1018,924
2014-05-27,12.6,9.7,15.6,,,,54,83.9,1013.2,246
2014-05-28,9.6,8.8,10.4,,,,61.6,83.9,1014.3,48
2014-05-29,10.9,8.8,15.1,,,,22.3,60.5,1018.1,732
2014-05-30,13.5,10.7,16.8,,,,28.8,46.1,1018,876
2014-05-31,12.4,10.1,15.1,,,,36.7,52.6,1016.2,552
2014-06-01,12.2,10.2,16,,,,12.6,39.6,1017.7,444
2014-06-02,13.8,11.2,17,,,,9.7,20.5,1017.8,918
2014-06-03,16.2,13,18.5,,,,5.8,14.8,1012.7,792
2014-06-04,15.9,14.5,17.8,,,,25.2,45.4,1007.1,852
2014-06-05,14.2,12,16.3,,,,27.7,63,1006.4,306
2014-06-06,15.2,11.9,18.1,,,,33.5,68,1013.6,792
2014-06-07,14.7,11.3,17.2,,,,10.8,31.7,1015.1,774
2014-06-08,17.4,15.4,21.2,,,,20.5,47.9,1016,312
2014-06-09,17.2,15.4,19.7,,,,18.4,37.1,1018.1,738
2014-06-10,19.3,16.3,24.2,,,,24.1,60.8,1016.3,714
2014-06-11,18.3,14.2,21.3,,,,17.3,40.3,1020.6,384
2014-06-12,16.3,13.5,19.9,,,,22.3,40.7,1022.3,714
2014-06-13,15.2,13.6,16.7,,,,36.7,55.8,1015.1,354
2014-06-14,15.7,13.2,17.6,,,,23,40,1016.1,774
2014-06-15,16.4,12.8,20,,,,13.3,35.6,1019.2,966
2014-06-16,15.6,12.6,19,,,,19.8,38.5,1015.3,300
2014-06-17,17.2,12.9,20.8,,,,15.5,32.8,1018.1,912
2014-06-18,15.2,12.9,18.3,,,,27.4,49.7,1015.8,468
2014-06-19,14.2,13,15.8,,,,45.4,73.1,1009.2,72
2014-06-20,13.6,11.6,15.5,,,,42.1,64.1,1008.9,504
2014-06-21,13.5,11.5,16,,,,38.5,63.4,1010,336
2014-06-22,13.1,11.1,14.9,,,,41,59.4,1012.8,768
2014-06-23,13.3,11.4,15.9,,,,33.8,55.1,1015.6,516
2014-06-24,13.2,11.4,15.6,,,,16.2,39.2,1013.7,132
2014-06-25,15.9,12.3,18.6,,,,14,32.8,1012.9,888
2014-06-26,16,13.3,18.9,,,,9.7,29.2,1013.9,690
2014-06-27,16.2,13.2,20.6,,,,18,59.8,1012,336
2014-06-28,15.4,12.9,17.7,,,,16.2,40.3,1006.8,264
2014-06-29,15.7,13.9,19.7,,,,15.8,26.3,1004.1,360
2014-06-30,15.7,13.4,19.9,,,,20.9,39.2,1009.5,888
2014-07-01,13.5,11.8,16.2,,,,23.4,43.9,1013.3,576
2014-07-02,14.6,12.4,17.4,,,,26.3,49.7,1016.5,438
2014-07-03,16.7,12,21,,,,27,48.6,1016.9,180
2014-07-04,20.7,15.9,25.6,,,,20.5,34.9,1010,888
2014-07-05,19.7,16.8,23.9,,,,22.3,76,1003.3,114
2014-07-06,20.7,16.9,26.5,,,,23,54.4,1006.5,690
2014-07-07,18.8,16.7,24,,,,19.4,58.7,1012.7,486
2014-07-08,18.4,16.1,21.2,,,,28.1,62.6,1007.3,96
2014-07-09,20.5,18.6,22.5,,,,37.1,59.8,1004.2,828
2014-07-10,20.7,18.9,22.6,,,,27.4,49.3,1009.3,900
2014-07-11,19.4,17.1,21.1,,,,30.2,49.3,1013.2,864
2014-07-12,18,16.6,21.1,,,,17.6,34.6,1011.3,672
2014-07-13,16.9,13,19.6,,,,24.5,57.2,1003.1,36
2014-07-14,17.2,13.1,20.1,,,,42.1,68.4,1004.3,222
2014-07-15,18.6,15.3,22.1,,,,25.6,41.4,1014.7,516
2014-07-16,17.8,15.8,21.3,,,,11.2,24.5,1019.1,312
2014-07-17,18.5,15.2,21,,,,10.4,17.3,1019.7,882
2014-07-18,20.1,18.2,22.8,,,,19.8,37.8,1017.8,906
2014-07-19,20.5,18.8,22.2,,,,32,47.9,1014.3,888
2014-07-20,20,18.7,20.8,,,,45,65.9,1010.2,654
2014-07-21,19.9,18.4,21.6,,,,38.9,61.9,1012.5,690
2014-07-22,21.2,19.4,23.2,,,,29.9,49.3,1018.3,888
2014-07-23,21.2,19.7,22.8,,,,23.4,37.4,1020.1,930
2014-07-24,21.3,19.4,23.1,,,,23.4,36.7,1017.2,804
2014-07-25,21.6,20,24,,,,34.6,56.5,1014.3,660
2014-07-26,20.7,17.8,22.4,,,,26.3,67.7,1012,408
2014-07-27,21.2,19.1,23.8,,,,11.9,28.1,1011.5,570
2014-07-28,21.6,19,23.3,,,,13.3,23.8,1011.4,840
2014-07-29,22.3,20.3,24.3,,,,22,37.4,1008.4,858
2014-07-30,20.6,18,24.2,,,,24.1,41.8,1007,312
2014-07-31,19.4,16.2,22,,,,24.8,44.6,1010.4,624
